abs_objective_gap,float32_best_reported_value,float32_device,float32_disp_rel_l2,float32_dtype,float32_final_loss,float32_minus_float64_objective,float32_objective_value,float32_sigma11_rel_l2,float32_sigma12_rel_l2,float32_sigma22_rel_l2,float32_status,float32_u_rel_l2,float32_v_rel_l2,float64_best_reported_value,float64_device,float64_disp_rel_l2,float64_dtype,float64_final_loss,float64_objective_value,float64_sigma11_rel_l2,float64_sigma12_rel_l2,float64_sigma22_rel_l2,float64_status,float64_u_rel_l2,float64_v_rel_l2,param_disp_width,param_learning_rate,param_lr_gamma,param_lr_step_size,param_scheduler,param_stress_width,param_w_bc,param_w_cons_bc,param_w_data,relative_objective_gap_vs_float64,source_objective_value,study_mode,study_name,trial_number
0.11929729631011238,0.044609840677478065,mps,0.16374122003264288,torch.float32,0.009479512460529804,0.11929729631011238,0.16374122003264288,0.17743035937539647,0.5055296542202964,1.4270261101132673,ok,0.047119388377238246,0.469346238982911,0.04444392372253051,cpu,0.04444392372253051,torch.float64,0.0010469353721011508,0.04444392372253051,0.1428706013138021,0.5152478909987893,1.163002650834463,ok,0.02567622040613768,0.11103663572681474,200,0.0002247702891785701,,,none,400,5.0,2.0,884.2395875494129,2.684220615958701,0.04635592027900929,part_e,pinn_v4_part_e,14
0.10155626905888213,0.047677197305662555,mps,0.05115349666476051,torch.float32,0.00179908680729568,-0.10155626905888213,0.05115349666476051,0.16348833552622233,0.50814815535757,1.2261222157942286,ok,0.026137987517984212,0.13352454033411687,0.04640764444612118,cpu,0.15270976572364264,torch.float64,0.0018514790378286253,0.15270976572364264,0.20621574154610578,0.46844266014996394,1.2651856443619678,ok,0.14435113597875782,0.20701689258272965,300,0.00010290745490654986,,,none,400,0.5,2.0,328.68090634450016,0.665027993315552,0.048534277478101205,part_e,pinn_v4_part_e,16
0.15278640989757916,0.05019888901734332,mps,0.223322310252639,torch.float32,0.014119476079940796,0.15278640989757916,0.223322310252639,0.21421208830957758,0.5241313144816865,1.2763426664698567,ok,0.21664164081825552,0.2701816010593745,0.04792524402780741,cpu,0.07053590035505983,torch.float64,0.0022339493134339037,0.07053590035505983,0.17690252909208443,0.5274397996360817,1.2506517153359966,ok,0.0515147753049571,0.15244850897153023,200,0.00011747609149663884,,,none,400,5.0,2.0,827.1866644681312,2.166080097205694,0.05204940762837129,part_e,pinn_v4_part_e,4
0.01981646102777737,0.0431772864776646,mps,0.09481854084551962,torch.float32,0.0006324137793853879,0.01981646102777737,0.09481854084551962,0.09868160488323653,0.3787069046079047,0.8397670538370502,ok,0.05418883224007266,0.23795529610327504,0.04636089216126652,cpu,0.07500207981774225,torch.float64,0.0003763753595997331,0.07500207981774225,0.09896469381019962,0.39422363317905346,0.8551210382665839,ok,0.028369596999837224,0.20868991400754666,300,0.0004419205431363307,,,none,500,2.0,0.5,118.51037868228522,0.26421215352870325,0.05451320680081379,part_e,pinn_v4_part_e,6
0.005455030179365453,0.05173575015911497,mps,0.05946291618648866,torch.float32,0.0003684388648252934,0.005455030179365453,0.05946291618648866,0.09902871066858712,0.4564606873692506,1.0488285731999227,ok,0.030464418303566533,0.1550901293315006,0.05400788600712321,cpu,0.05400788600712321,torch.float64,0.0003371981660312131,0.05400788600712321,0.11504554778392154,0.4386130594096929,1.0969446282587465,ok,0.03029351462952199,0.1365490399459563,200,0.0007450977018819746,0.3569741493367269,6000,step,400,2.0,2.0,216.55779076584318,0.1010043270096885,0.05597325159248799,part_e,pinn_v4_part_e,9
