abs_objective_gap,float32_best_reported_value,float32_device,float32_disp_rel_l2,float32_dtype,float32_final_loss,float32_minus_float64_objective,float32_objective_value,float32_sigma11_rel_l2,float32_sigma12_rel_l2,float32_sigma22_rel_l2,float32_status,float32_u_rel_l2,float32_v_rel_l2,float64_best_reported_value,float64_device,float64_disp_rel_l2,float64_dtype,float64_final_loss,float64_objective_value,float64_sigma11_rel_l2,float64_sigma12_rel_l2,float64_sigma22_rel_l2,float64_status,float64_u_rel_l2,float64_v_rel_l2,param_disp_width,param_learning_rate,param_scheduler,param_stress_width,param_w_bc,param_w_cons_bc,relative_objective_gap_vs_float64,source_objective_value,study_mode,study_name,trial_number
0.0839625894301469,0.47975246152761075,mps,0.8369119684040917,torch.float32,1.4514100257656537e-05,0.0839625894301469,0.8369119684040917,0.6357610789067419,0.9633358303419836,1.6277368046417575,ok,0.725315938873119,1.4394675720384429,0.553544773856304,cpu,0.7529493789739448,torch.float64,1.615730410679168e-05,0.7529493789739448,0.6562017531744063,0.9498886444984285,1.416553044227836,ok,0.6733288860726896,1.2084695652802893,400,0.0008481886844394653,none,400,0.5,2.0,0.11151159928515242,0.7296696052887497,baseline,pinn_v4_baseline,14
1.0008667292439677,0.5328906632922491,mps,1.8722202307089593,torch.float32,0.009802376851439476,1.0008667292439677,1.8722202307089593,0.8421798440764834,1.049464521583524,1.0210396097009142,ok,1.9593213308965536,0.9378171236640709,0.5680290189121958,cpu,0.8713535014649916,torch.float64,0.002788503160126481,0.8713535014649916,0.7924556167693236,1.016718955757802,1.057163260618421,ok,0.6793375619201831,1.761229296099782,400,0.002920978988807852,none,300,1.0,2.0,1.1486345410458876,0.7344379360517943,baseline,pinn_v4_baseline,22
9.959582864393912e-05,0.5420920024030892,mps,0.813157467424984,torch.float32,6.430389021261362e-06,-9.959582864393912e-05,0.813157467424984,0.6455736136378534,0.980623866616253,1.6946901894953343,ok,0.6972752733650195,1.4277009084947123,0.5945149131887502,cpu,0.8132570632536279,torch.float64,4.354697550704622e-05,0.8132570632536279,0.6437630094638579,0.9622302697109243,1.646795670130981,ok,0.6689725462775944,1.531012553029737,400,0.000685439078959779,none,400,0.5,2.0,0.0001224653718290283,0.7351916484292157,baseline,pinn_v4_baseline,4
0.2244563221474164,0.613152461771789,mps,0.8100491727946787,torch.float32,2.0441002561710775e-05,-0.2244563221474164,0.8100491727946787,0.7132513630112671,1.0649654880939623,1.3515580331377903,ok,0.7442598580406257,1.2085977691050271,0.6036821978228786,cpu,1.034505494942095,torch.float64,0.00037305880939128165,1.034505494942095,0.6883367937980087,1.0252993776465533,1.5408811136300502,ok,0.7890603126073091,2.1428201797141444,200,0.0018252053070461937,none,300,1.0,1.0,0.21696967608662146,0.7637703124570047,baseline,pinn_v4_baseline,9
0.1287086324350114,0.5671799981235844,mps,0.8821541513910504,torch.float32,3.2549447496421635e-05,0.1287086324350114,0.8821541513910504,0.6864626102924574,1.0317682682997835,1.5299778676619396,ok,0.8596566373834329,1.0423543534893216,0.655234336914149,cpu,0.753445518956039,torch.float64,1.5555196217827837e-05,0.753445518956039,0.6696794959344997,0.9464820822563248,1.382562125305511,ok,0.6726445938496702,1.21419633857609,200,0.001212307665496794,none,300,0.5,2.0,0.1708267276091148,0.764864230813768,baseline,pinn_v4_baseline,25
